web_scraper_order,web_scraper_start_url,product,Name,price,Brand,Department,Display,Rating,pages
"1767358400-820","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/254932408394?_skw=watches&epid=24045893680&itmmeta=01KDZBCR8WKFAR13FHJ2PMEJEP&hash=item3b5b27d84a:g:TpcAAOSw3WhmOSqA&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d5GNJpZ8jQA12p5Hpeo%2FDHeXrDxWXKsEib0jMhomMKFOYF6xzx4VDPU2%2BDwPpkD4Kzow7c%2FkN9PODhTwnec711e9QgDgviu8fcm%2FUCDBTrF%2Fq0fnYu%2BqQsIFmA1x5%2B0SLIWJlG2o%2FP%2BDS4Fm123WmMwnR2NlRjWOwunOAN6tdzdsFWfdKU1ywp7PxnoAea0NsLC6bk3CZvhOMAqROPndsFTLme6qOza6%2FsRIbPZTkZHTnNF9ccL6mzDUT6O3xNf4rH04Vr4r15I2OuHf5ICflm%7Ctkp%3ABk9SR_6Es-vvZg","CASIO DW5600E-1V Mens Classic GSHOCK Black Resin Digital Chronograph Sport Watch","US $68.88","Casio","Men","Digital","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358410-821","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/396637349848?_skw=watches&epid=19070173379&itmmeta=01KDZBCR8WTV26KPMVHZJNWQ6V&hash=item5c596da7d8:g:ZiMAAOSwlFZoLh3G&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1em%2BZHcLxqnoh0j%2FTA7JgykIYYL7wHQgQZBWd%2BRu0TGe6S4SyKFXLMYwi0HYESxJrndu1w4%2BPcPsJK5RfgkTAvY8LJkzYcCsZ9G%2BSHFTWWCH5Aaky6xCIpJ7%2BMdSqowwZcZO%2BuEjnAtvhvT3%2Bkoe6cKXmYfBandtsg%2BrA2sAOwcLPJ6O%2FH2%2BA78RAB%2FyScsiA4c%2BXjZVgTHmubD55hVn%2F0Ai09DSHt4t%2Bl6S9bFK8Z1hBWH8sh6EY91araInEnUhYSBNi8eVfs8jzb1wYPJtyJ7%7Ctkp%3ABk9SR_6Es-vvZg","Luminox Navy Seal White Dial Date Display Military Men's Watch XS.3007.EVO.S","US $229.99","Luminox","Men","Analog","3.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358417-822","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/324448164783?_skw=watches&epid=14015870994&itmmeta=01KDZBCR8WYE6W1Z7DZHGVKKYB&hash=item4b8a9e1baf:g:ZE0AAOSwZvJk0Exu&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fBFhOJXkuERPlSSa%2FUk90j9ADKCzRt56Nl2LjOCVfAW06PUyeARyoonECy875dnzoJQfMaFFrs22DVnfsZGhaFOsghmpujQIpaRJEM9L%2FYL2MyRYSj6nebV%2BiunuAqmnc3dbmVO%2B7TkXcOyHsu%2FCvy6Z%2FS9cbTWsMnRDll%2B1gjWvmw1JM%2FjJKaTWGsUqOK6%2B9%2FTC00iuA1HvGvuTNnuWX69QaRrRQYGKoiC4w0LU%2BpLg%3D%3D%7Ctkp%3ABk9SR_6Es-vvZg","Brand New Movado Bold Mens 44mm Chronograph Watch 3600465","US $339.00/ea","Movado","Men","Analog","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358423-823","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/187852124743?_skw=watches&epid=21073095597&itmmeta=01KDZBCR8WESVSC7M47Q4HWZ7N&hash=item2bbcdbf247:g:MEEAAeSw~xtpVhs3&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cRodtBpI5qxapLI1PKpSukM0NGZvC5kEchmpxJs2Jz3zpORjJbAUgL86zsz88XvQfGo6Hl5c76lH0CSIn1%2F2kwCGL93hMjcItrhcfOElHjYLCc75mbNpOiE6Gb2lanc2Bq%2BD%2FEDZwmYrOVPcbS1lVCt6CDCQ3cwKzamAGtH5c8zUthyikILckq9bxu%2BafudWcaEmBW56LnDwPpvZe4J9NMAf1O5DG6PQ2P68zxDo92cpMHz3mEifa7OzTj6hKo4mf5wB1%2FopOmx4fqz4gFX9jx%7Ctkp%3ABk9SR_6Es-vvZg","Invicta Pro Diver Automatic Blue Dial Men's Watch 45669","US $137.50","Invicta","Men","Blue","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358429-824","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/177448217376?_skw=watches&itmmeta=01KDZBCR8W6G2MAE2N1NXHR708&hash=item2950bceb20:g:X8QAAeSwlXdo2c1Y&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dsXj4leu9wN1iz4x2cR4e36ySp2bRFwZv0zbtDpS5AiODxdBmU8qqhqmQ1JS6khdwhlieP1QJ%2FSdc4tIkEaUdXMugTYTi4VxXcPDLRkSJJJF2b2NWlQt%2BNnJcFVfFFrr%2B3rbfGQJPS3iRGAPlyvBoiO2OfqIV2OGSoLNvXVlsixH%2BKbYFunPbooyKf23sqZ2h2iwC3dgdZwdyFulf%2FIoeM%2FIZ7B49I%2FDFhWF6Yt6FczQ%3D%3D%7Ctkp%3ABk9SR_6Es-vvZg","Y2K Vintage Silver Digital Watch – Stainless Steel, Adjustable, Unisex, New","US $28.00","unbranded","Men","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358436-825","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/136853016475?_skw=watches&epid=22088617562&itmmeta=01KDZBCR8WCVVH1J2Q1K6F4GGF&hash=item1fdd134f9b:g:rLoAAeSw~K1pQMM2&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eGrpOGCVGXsMVlvZKCCLdwq%2FIODrWAkeIlAZWTHRx0f%2FtOeKyIl5cXh8zkiBlabhYy5LRsdlc1%2FRIOaSJb3wgjWMQMfZpiDwoYs3lDKJj5GcAwQFJHV2eG9Pa2gVL5UQN6vnSqRCTJG8vacmalalYvWSlor%2Bb7593FzBQVkOeKA%2BxPD861GSqc9kn5bcqoGBh1crKNtdJiBNdfuR8pyL595Yj9lBJf44oxmPMsD1INKiaoYdHfosnLAMHlsPh0XmyIFCtae%2B5vCwq327yEwLOu%7Ctkp%3ABk9SR_6Es-vvZg","Casio AQ-240E-3ADF Watch Digital Analog Metal Band Silver Blue Original New","US $85.97","Casio","Unisex Adults","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358444-826","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/357779967258?_skw=watches&epid=8088288044&itmmeta=01KDZBCR8WD03NN9ZCYYMRC2FE&hash=item534d590d1a:g:8RcAAeSwB6Fo9U98&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eZBeLyhB4GCC32cNJzWp%2BkW7Sb0SCv%2BxrzXU2J2yV8G6DAi7%2B71Ekf18pDxbK127OReEmEsWOnvlqokjPUnHfXrAzTYoZJg1elAh4%2BaATC4u75cXKZlAg398YXLRTBnARTQReHuYH2LO67WnEPZYKjGxTAylQFLGihYWQSOfbFXbZTUkcPzgt3%2BB5P3UYLTgpPl1Gk%2B04c2vKzQITwoO4vTlLgTUfelbsBGThPk9jnZDcJgHqDMwMJyCSj5TQagdQQjOMfNpX%2FCHWb8z92LXsH%7Ctkp%3ABk9SR_6Es-vvZg","New Invicta Men PRO DIVER CHRONOGRAPH BLACK Dial Silver RED Strap SS Watch","US $74.99","Invicta","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358452-827","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/157338087353?_skw=watches&epid=18030892796&itmmeta=01KDZBCR8W5H7P5B4TQ66VK358&hash=item24a214afb9:g:uzYAAeSwygtpR4pw&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c2msL6qR7n%2BaOsoE4zCwJf42PtwgIMQy9ayNdSqz0C%2B6nB4zSKXS1bwFMZjczPIlM%2FwyFrRCN0GrfeOZ%2Fl7RErb3ROytNjqj%2ByjK61EqdyWWeH4Rwt1C332dRuELy9m59rtBrC0riG7coNUnDSvj6z3RNMx2C6bSOVAu%2B5D%2BaEm5pWyOpMDp%2F5FmC%2BQP3xBrFtpEWn0ccHbERNlGHLJRrjTXja37vTsOu5XXaH3IqrBA%3D%3D%7Ctkp%3ABk9SR_6Es-vvZg","Invicta Specialty Chronograph Quartz White Dial Men's Watch 14330","US $70.40","Invicta","Men","Analog","4.7","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358460-828","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/297736601359?_skw=watches&itmmeta=01KDZBCR8WAGCFRQ5KZBYYHP8F&hash=item45527bff0f:g:7fIAAeSw4bdpCmVP&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dcFrstuX7BKBYUQcnjWCB5N8lTm7MEVqZKJ3%2BRcHNpcMfLGwsK75WXEf8lQxWrccUY1LfC0MDRivvUtnkT0KGJJ24412OoNVM2M4Olv80cFUcncSb%2FEp3fn%2BhCvn%2FwGgjFN7nh3%2FqE0Wl7rdCgWieGf%2BWyCzaOWuebnVsIrY6qM%2FqwCx%2Fko61w2Ww40%2Bm%2BG12N3dMS7W9S0ApoifGhwP5veAxY5gmkUGuPTCrhyjcNQhNHQwJ%2FOE2AGesozVV4N3Nqooyp%2FgejPVybK7pBo8n7%7Ctkp%3ABk9SR_6Es-vvZg","Casio MTP-VT01GL-1B2 Men's Minimalistic Gold Tone Leather Band Black Dial Watch","US $42.50/ea","Casio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358465-829","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/389049127759?_skw=watches&epid=22078989255&itmmeta=01KDZBCR8VW0MZMGMBVSD3NSB4&hash=item5a9522934f:g:RqIAAeSwqf1pV5QG&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cON0VtXIhaTGMjifwyxpEiz9WgmzzvLXX993j92xoDwwNyo%2Buxh3UdnyZM2kwu4qPBc7%2B8Fj9Uu87pXHhsx%2BCqjbYfpTtkqOA3lnjKz15JimCm4lN8k7WZdDpTfm0L7cRc6VMYeq3vAF0Lfdeq2uZnw518XehcsSTmQopiHS5iLiTV1NDpsDRYwgye510cZCXjuIZvr02%2BRlLoFEMwZ3qDQalnfObLz3xHl6paTZahwcuK8zCp3fHT1OU0bDaeeHp%2BnvHmkBsWW0z5DA9%2FhUoC%7Ctkp%3ABk9SR_6Es-vvZg","Timex Expedition North Anchorage Quartz Black Dial Men's Watch TW2W41700","US $100.78","Timex","Men","Black","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358476-830","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/145605633216?_skw=watches&itmmeta=01KDZBCR8V6J536E1CZ8687TGP&hash=item21e6c5a4c0:g:YTgAAOSwKuxlyDto&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cGB2vTizexZ2cEKK1JWHHUWugRhE3l47enDGROhtYOj9Pj4VMDrQETQ5kwt7JGa6zgXu5b4mWJ8oBMk1KSRRW4Fu3KkgxLFPgZByg5uSQ6%2FDszhGhJpbBtbCTEtuqc15Il9NinLHurYdoAVX3%2B5v4ZyYPYkZ8WEEsS7LUoqDvGdeTkVJN7hhn715Tdcy9kItEO7iXkZ0M8HP11DXTcYOyRnOrolS40fLeBy%2BI%2BsaBkfmed78hC6JQPUwMvE%2FDq3HdEFIadz5YO7nmQyEXyJ0ze%7Ctkp%3ABk9SR_yEs-vvZg","Kuromi Character Themed Kids Quartz Watch","US $21.99","Unbranded","Unisex Kids","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358483-831","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/306412176122?_skw=watches&itmmeta=01KDZBCR8V4XDBKHPNCBQW05RH&hash=item475796c2fa:g:zFMAAeSw~3Bof8Er&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ex%2FfhNfahN1qmtb46rn8rM8ow6OaP2nGXZoLTgTovK7LdGth4RmI%2BcTZFWbPfQn732tL0jwD%2Fgu7jqZTboj4Q7biaa6eFtryZuPNp1%2BigWaX74sC5bwoDOArVwAzy8ywdIvPewwv9AvtXuFW7zIoBodQo%2FnOcx7kojBEVbAcH36KzU9n1LGPl3dSGBbOSFHiT5Um5gRcFVoyT89J2vGvs862puo4K3S9vVwTvvHdqL2A%3D%3D%7Ctkp%3ABk9SR_yEs-vvZg","CASIO CA-500WE-4B CA500 CLASSIC CALCULATOR RED DIGITAL WATCH","US $59.77","N/A","N/A","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358492-832","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/365856997293?_skw=watches&itmmeta=01KDZBCR8VTX7EWKNQK075TD54&hash=item552ec6bfad:g:t-YAAeSwAaZownPu&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cyomzJMD9pp%2F5aolDJsgG9x5EJOYBzOsQ%2F88kN%2B4WhZGVlF3rqtrJ5LcoKUwTH%2FmVqMJE1S5bEFnnrONCn%2FBdJihQF6lfCDav%2B6pYbRpO%2BiAjSjDoMFV9VFKUXfAHXxJJTmXqBOwMZ21VLwkjrBEfWJoBY2HkeDEVODfuMAeflYYukMNIJ8o8cFUDZxF%2BS7NdcKPct5WB2oL4KJKEC5qlREDdDFyAY%2BL1bpLxeVT9OUBitUkitdBNoQiTd1bypG9aEu%2BNg5yYMtLTlbYI%2FG6%2FS%7Ctkp%3ABk9SR_yEs-vvZg","Tandorio 200M Diver 40mm Black PVD Case Grid Dial Lume NH35 Automatic Men Watch","US $84.70","Tandorio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358498-833","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/366051647484?_skw=watches&itmmeta=01KDZBCR8VZNDWPFZEDB3G93B4&hash=item553a60dffc:g:Y9gAAOSw7Ixl-~-f&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fFDGVbuL60%2BIiHBijkGxkWA6UOkw%2FqnFGyErPtJh7bhgmu2%2BpPYNO6aUFvxkf21pNJ4sp9jcCQ6KfCWsnyfhwmVDfexqbxHECh3l8mpsQrL0rM30usrcRuupZjKG4Czp6Rh8XF1BX3RPda28frF8SyD54%2BfW6HvyIZ1HOfFsvOz2oO9zXGT%2FfV6OzZF1RUrd4VRmH7pgp6fh8P6iQpub9pC7EPBZnOWnpnTDSrp2zDZA%3D%3D%7Ctkp%3ABk9SR_yEs-vvZg","custom watch 40mm NH35","US $115.00","Tandorio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358504-834","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/326846302214?_skw=watches&epid=26069512935&itmmeta=01KDZBCR8V2WXAQPX5HVPMW2K9&hash=item4c198ec806:g:GmEAAeSwi5lpB3V8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c6APvpTcr%2F02Kcp03KTQcemO8YUFW6GinFGGGa3pn5oYDnJ22dSURsxVEjh5fIbxS%2BAnq12O9pR3e4fNNIVs2izP%2B62pqykvuCIBi1WAmGOOyuJHBChyclWGsYOyOAOLMG0%2BgeCrjNx18e1%2BsDn%2FajhkJmwaRRuPEFkQ15Ip6B%2BYTUDKS5Emj0%2FU%2FQwjmLSAW%2B5I5dITxZ3chN4efLP3xRLBSMOH0oXilJnYE3UADQRLwcV4UucRQSLtrE358aPmORSJ7GuePFlIWEJjs%2FRxO2%7Ctkp%3ABk9SR_yEs-vvZg","New Timex Mens Legacy Bracelet Watch Green Dial  TW2W42800","US $156.00","Timex","Men","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358511-835","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/393069669910?_skw=watches&itmmeta=01KDZBCR8V5ADEKYFBM3BPPTJQ&hash=item5b84c72e16:g:cdAAAOSwQHVf5bat&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fXXqL%2FNXBuEuHiMch1yPiuv4abzshEQOkZWCWH4tj%2BBU5suf9SK5Gk9JlLutrz8ZiN34zprxumU6fg0jSPD%2BaxfG1xKeDRjzYQzEqYd12s%2BnDJ6FU%2BWnhJY8lowWhr9e8shQMJA3W3ccHtsMlZSfOJ2h%2Bag0oq9FjO%2B8XkEdrqkxyNAK5lE5NEqH6WVjV%2ByKjkmow0BWQvLzyWzRTH%2BObJNt%2BiOPLMDdG7i6%2FI40y5Qg%3D%3D%7Ctkp%3ABk9SR_yEs-vvZg","Parnis Sapphire Miyota Automatic Men Mechanical Watch Black Luminous Dial Watch","US $120.00","Parnis","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358518-836","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/297795949677?_skw=watches&epid=2318899832&itmmeta=01KDZBCR8V1N044YFC3V1ZX6EB&hash=item455605946d:g:KwEAAeSwh21pJ19q&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eqelk8uTx5NMNGB%2B6yh0rzNiL2P6ls10SEueUordmFnDqGkYmbv7CeATqSnAJtrPWYHfNimVGEsotkoWTCCdr5b0fbG8B1ybLC%2Bu6TW7G8ksu3DPyX57f%2FjTuHQffrE%2BRO9K1JmOA2wUOB%2BNgrKnEiaosqyqWynMkehUw3d7lGYgrVHF8awuU%2FmQK%2BL%2Fpb7r5kn%2Bc1oaztqh2kbfN7CmMwu49F%2B0p9iqbpPE9j%2Fk4fe2MQTWhz%2FYTRpUaPYNbFL%2Bxk97g6hS1ewQ%2FCNNQsBnqa%7Ctkp%3ABk9SR_yEs-vvZg","CASIO CA53WF-3B Calculator Green Digital Mens Watch","US $32.00","Casio","Men","Digital","3.7","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358531-837","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/387025019359?_skw=watches&itmmeta=01KDZBCR8VNNK5D585PTG1X3KZ&hash=item5a1c7d21df:g:v8cAAOSwCGJmThA6&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eMoQARlXBf5TZEYTYUPWEWb1uPnKdi1BN3WqtOBf4c2j0ItwTQe5g%2BzCLOjq0zmbD2yht7mc6aDtjKVhtstV8d28F5pHUN6%2FYXFsQOOxBbX%2FWXstxMJ8I5JFXKok2BOzWmUDZliPXC6N7quO3CprcXcEB7X8Y1%2B4osCD7whquceovGetgCJijGYOd2fpmN0LIKj4x1ffGVWm5X8i1JScK157RsojIVXzU6lAHywAeSsA%3D%3D%7Ctkp%3ABk9SR_yEs-vvZg","Men's Stylish Waterproof Auto-Mechanical Barrel Tourbillon Luminous Watch","US $40.00","Sewor","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358537-838","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/375678223703?_skw=watches&itmmeta=01KDZBCR8V87CH021ZBFD27PDX&hash=item57782ac557:g:h7sAAOSw15Jm99Gh&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d6CyFjMC0QAvclwJ45dv6yA0p7O9%2Bgqt%2BMMRGLSfz0U1Fjmkj%2BxzyiylWG0cAB0NWJbZqTptRHBDhNMDQfj3wGGphmwLAYDMZrSFgK3Ef2glAUzoViECyvZNe75XYCGVLz%2FNIr%2FRlMZ7OVwYn3%2FtyjhHHPMVX6I4Gpop98by3w1i5Tme4enF8wGxinfH8IT92EH3JU7wNIRkxIBNZsUnCh4OmwwFB4ZE93eq%2F7x8AUtUEgb8z6N8D515JWdBhC8Av0kltgGwmO8yHnB3ecb3BD%7Ctkp%3ABk9SR_yEs-vvZg","Tory Burch Eleanor Womens Gold Watch, White Dial, Black Leather, Double T Clasp","US $158.96","Tory Burch","Women","Analog","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358546-839","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/389300280796?_skw=watches&epid=14068671813&itmmeta=01KDZBCR8V0Y49337K1TY385FS&hash=item5aa41adddc:g:6zcAAeSwyPRpVBtV&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1elqWXrBDk7EoSAvMqKng%2BuwfT4o1g7%2F8Y2cgjjrlbd3kR%2FtSVP8upx4go3%2FMzFJhvp5sHzM86hzcPLXipAyX4S3cL3pmegd9jr%2BYjhkHQW8MzNInqnHPzC2uHLomQ2tUfk82a8rWT0zSTjju5VSvvxRkgo1on9yz4Cu22O4ztSI7WcYOkdaT1PUbH%2FEwvA%2FXMa7yydiCMcHQ0qtz%2BhhRXPO5lU5b1ko9J5DLuWEXxn9g%3D%3D%7Ctkp%3ABk9SR_yEs-vvZg","Timex Q Timex Chronograph Quartz Blue Dial Men's Watch TW2W51700","US $149.24","Timex","Men","Blue","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358552-840","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/177678014400?_skw=watches&itmmeta=01KDZBCR8VQAJWNAK5RWY9BARN&hash=item295e6f57c0:g:2eAAAeSwiWBpQK~h&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cx00uOfuMSCbUY4ibfDni7AaDPZRd97PJYTqeVDTP1m2yAQXggN1JOc3FSefLQZB3WD%2FUSZlohK2Ci0ZuCt8jWalITzjZHCg0C1Ut1lziocxZd6gSFeGJGfdVxoNOv%2F2Tz0Cc6A1oRfgfCrMyUa8CNzQRgmgnMpFdbvchS30OjCO1s8dZe8ML7ZbNdSXGHDzzkhmGYrlxFnTZhAbQEOq7NZnB6Yft8P9EUjb197SaNF5kGff1q%2B3UcgP4BNY5q9VThz8dr9Gja1TtjkKuVgw%2FN%7Ctkp%3ABk9SR_yEs-vvZg","Fossil Women's Sloan White Dial Watch - ES5444","US $157.10","Fossil","Women Watches","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
"1767358561-841","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/365653220851?_skw=watches&itmmeta=01KDZBCR8VGWBBAW54K09AMT88&hash=item5522a15df3:g:zbwAAOSwmOFoQpef&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1clsQhT5F7ziCh%2B4JzZ3OsjuNprSub%2BVG4hPZJ7rUsaw4JamQXs02swevyCaVO85Hlt5jmFzjMPYb%2BQG17wO3lasBXXgK51%2BOAN8U3S%2F%2BXYuIV3CITWQ6f3Bw%2FvJ%2B8jNUo3TYflBOErVZDz%2Bm2C9e62IzQg9jPpdrWguC8qPgAVHzgICNmWWTZI0MYMu%2Ft15ai5w9AZ6WIMH2RF4i1f6iaAeCmzzsbTLYHbMALlfvSj7MLwS2XnCvLaAVP3M29P47cw4KpO4sZdBVuG2%2FRDJZTG%7Ctkp%3ABk9SR_yEs-vvZg","36MM TANDORIO Retro Style Sea of Clouds Dial NH35A 200M Dive Watch Men Sapphire","US $75.60","Tandorio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=7&rt=nc"
